gene,DEG,pred,dmr,mcg_genebody,mch_genebody,atac,hic_loop,hic_abc_dmr,hic_abc_peak
Tstd2,0,0,8.994548e-12,1.3428408e-17,4.255676e-15,1.0,9.602249e-11,2.5964848e-08,1.917765e-09
Ggcx,0,0,3.1873973e-05,3.4838468e-08,0.845718,1.9100337e-14,0.00613724,0.1405911,0.0075216275
Gosr2,0,-1,6.940617e-26,0.99996495,7.078985e-21,3.5057838e-05,3.4843762e-25,1.1400249e-21,7.8359195e-24
Rnf19b,0,1,5.4705295e-22,8.9351577e-32,1.7609544e-17,1.0,1.465717e-20,1.736505e-18,8.507942e-20
Relb,0,-1,2.217625e-21,0.99999595,3.722126e-18,3.995446e-06,5.390551e-20,4.769433e-18,6.7448597e-19
Igbp1,0,0,6.0401835e-06,6.092312e-16,0.95793617,0.0,7.891119e-06,0.0416603,0.00038948274
Cdc37,0,-1,3.1910156e-22,0.9991722,1.8023886e-19,0.00082777615,3.5020963e-20,1.6385233e-18,6.8350735e-19
Wdr81,0,0,1.9976856e-06,1.8085332e-08,0.34217477,0.6552162,7.907245e-05,0.0022437451,0.0002842733
Psen2,0,1,3.2480887e-29,1.3080812e-32,6.4504994e-32,1.0,6.498576e-28,5.8364355e-26,7.799857e-27
Rprd2,0,1,3.7327427e-36,1e-45,7.716233e-32,1.0,1.4037503e-34,3.1180205e-32,4.7392346e-34
Jph4,0,0,1.7902394e-05,0.29852712,0.67023414,2.874876e-39,0.00041717725,0.023189165,0.007614576
Aggf1,0,1,1.3362826e-20,2.6763344e-10,5.691591e-17,1.0,1.1857028e-19,9.334342e-29,4.240014e-19
Socs2,0,1,6.841898e-30,5.8672784e-36,1.0408629e-31,1.0,1.1463543e-27,4.7792747e-38,4.6191976e-28
Fkbp4,0,-1,2.4286294e-19,1.0,3.2083605e-15,0.0,2.945738e-17,5.338404e-15,9.8523603e-17
Nfe2l1,0,0,1.07758125e-14,8.589726e-21,2.4929853e-11,1.0,2.2579256e-13,1.5325564e-11,2.0134922e-12
Endog,0,-1,8e-44,1.0,4.033635e-39,0.0,1.04e-43,4.4665e-41,2.768e-41
Ldha,0,0,4.2910094e-07,1.1574538e-06,0.030237194,0.9676573,5.6059326e-07,0.0020656793,3.7641228e-05
Synrg,0,1,2.9942452e-28,1.6434066e-18,4.073124e-32,1.0,5.8670085e-29,4.2230136e-28,2.203905e-28
Coq10a,0,-1,1.45e-42,1.0,3e-45,2.9680981e-37,1.523898e-39,3.7697437e-38,9.3985e-40
Tspan14,0,0,3.3514343e-07,1.3868579e-10,1.8057658e-11,0.9999641,8.998787e-09,3.5359433e-05,1.612051e-07
Nwd1,0,1,5.263154e-26,1.4679448e-34,1.18993e-27,1.0,6.8759785e-26,8.246392e-22,4.4682022e-23
Uvssa,0,0,1.5242749e-05,1.12181596e-07,0.022509705,4.145274e-09,0.00040616855,0.97429436,0.0027744581
Slc35e2,0,-1,3.3927207e-26,1.0,8.631923e-24,1.2231687e-26,2.6241152e-24,2.8980898e-24,6.735665e-24
Zfp369,0,0,7.348438e-05,7.202003e-15,0.000566601,0.0,9.6002695e-05,0.98911685,0.010146998
Aldob,0,0,1.494156e-23,1.3971913e-32,3.7887114e-18,1.0,7.215134e-23,1.757234e-20,9.62782e-21
A430033K04Rik,0,0,0.0003869729,2.7350516e-12,0.7637574,3e-45,0.0005055557,0.218187,0.017163064
Lrwd1,0,0,8.4503396e-19,4.9825194e-27,1.0332992e-15,1.0,6.955227e-18,2.3758766e-14,8.457544e-16
Apc2,0,-1,4.458235e-26,1.0,7.593473e-25,0.0,1.440246e-24,6.0537707e-24,2.5058798e-23
Vars2,0,0,2.2501955e-13,3.6043954e-15,1.938788e-16,1.0,2.2384558e-11,1.1264351e-09,3.7710324e-11
Alg5,0,1,3.8209695e-29,3.987418e-31,1.7978794e-32,1.0,1.4001714e-28,5.0793182e-27,1.1371736e-26
Atg2b,0,1,1.7181337e-19,6.632727e-25,1.3656788e-18,1.0,1.031186e-20,7.860704e-19,1.4864338e-18
Prkag1,0,-1,1.4740035e-21,1.0,4.049681e-18,1.103e-41,1.1837769e-20,6.6155933e-18,2.297654e-18
Zfp850,0,0,9.512979e-26,6.7896605e-31,7.6176856e-21,1.0,4.827e-25,2.252126e-22,7.102566e-24
Plxnb2,0,1,3.8269085e-28,2.782138e-12,9.859245e-31,1.0,1.3949755e-25,7.0816525e-24,2.0012844e-25
Gpr27,0,-1,1.9341416e-08,5.968783e-18,1.3000212e-07,0.0,4.897111e-08,1.3510571e-16,0.99999976
Cnp,0,0,7.4018258e-06,4.3551104e-14,0.97668946,1.4247582e-18,3.5529476e-05,0.021821618,0.001445974
Cyc1,0,-1,1.5670613e-06,6.772356e-19,4.4147463e-12,1.03076455e-32,5.938276e-07,1.3510545e-16,0.99999785
9430091E24Rik,0,1,3.049657e-21,1.1071449e-21,6.916129e-24,1.0,3.7868144e-20,7.923154e-16,4.5804056e-19
Prkcz,0,1,1.9875762e-31,1.6429502e-09,3.518807e-29,1.0,2.5766121e-31,5.6794567e-28,4.4984895e-31
Eed,0,-1,3.3774367e-23,1.0,3.972141e-18,0.0,2.0945009e-22,6.4234794e-20,3.8254187e-21
Rars2,0,1,5.4951036e-30,1.2208322e-35,3.4851895e-25,1.0,1.3541e-26,2.5396542e-26,1.1380496e-27
Chst12,0,1,2.7068807e-21,7.0048615e-25,3.3934592e-18,1.0,1.5619262e-21,1.5824877e-18,3.1008048e-20
Heatr3,0,1,2.055333e-19,1.610743e-16,1.0823467e-16,1.0,5.4918177e-21,3.3967067e-20,1.3055816e-20
Cox17,0,-1,1.3265893e-21,0.9998652,1.0255446e-18,0.00013481191,1.0730756e-22,9.018864e-19,4.655524e-22
Clstn2,0,1,2.5135925e-26,2.6713518e-10,6.7954144e-23,1.0,4.91166e-26,1.4192992e-36,1.0505099e-20
Gpc1,0,-1,3.6519253e-21,1.0,1.9492359e-17,4.1358882e-12,2.4286258e-22,7.153278e-31,6.955217e-21
Ctsz,0,-1,0.00025202407,4.1106094e-13,0.047531802,0.0,0.00039297895,0.83373076,0.11809244
Pigyl,0,1,3.0863895e-24,5.1660053e-33,2.0180304e-22,1.0,9.504682e-24,3.26088e-34,1.464099e-24
Cep128,0,1,8.7429906e-35,3.6e-44,2.6002315e-38,1.0,9.645953e-34,1.6111731e-31,3.1382828e-32
Emc6,0,-1,1.8207162e-06,1.6764655e-13,0.9961558,5.1035674e-33,3.3538304e-06,0.0035408365,0.0002983158
Hspa13,0,-1,1.9325432e-08,1.6453699e-12,0.0008265268,0.0,2.5247457e-08,1.3499405e-16,0.99917334
Cemip,0,1,1.500466e-25,7.4455664e-36,6.9797916e-24,1.0,1.2818997e-25,3.4232376e-23,1.4496599e-25
Cfap20,0,-1,0.0,1.0,0.0,0.0,1.1e-44,0.0,2.319904e-38
Filip1l,0,0,3.2258833e-06,8.855765e-10,0.42328474,0.0,7.5363187e-06,0.5764781,0.00022637664
Hps1,0,1,2.7543264e-36,1.4e-43,3.02776e-40,1.0,1.9384873e-36,1.21944e-36,1.5870557e-36
Golga7b,0,0,2.3784408e-12,2.4921708e-16,2.6383294e-08,1.0,3.3484965e-11,5.1672437e-08,8.505519e-10
Bet1,0,1,4.3153e-28,4.9953617e-36,1.5742598e-22,1.0,2.932661e-27,5.657795e-26,4.76936e-26
Zfp622,0,1,7.361292e-29,4.53833e-40,6.3237736e-27,1.0,2.9809353e-27,1.08533455e-26,1.4996111e-28
Polg,0,0,1.2545963e-05,2.4652272e-13,0.0023527048,0.0,2.4836982e-05,0.9967801,0.00082987844
Tagln3,0,0,7.4697055e-05,0.008433088,0.89770615,0.0,0.00023989587,0.080942184,0.012603849
Ppid,0,0,5.481421e-05,1.2286297e-08,0.94074845,0.0,0.004205815,0.049325455,0.0056653856
Myrip,0,-1,0.00042281728,5.4495383e-14,1.1555184e-07,5.075746e-16,0.0006521309,0.79896265,0.19996232
Trmt2b,0,0,0.00028220532,3.211297e-10,0.86497957,8.001064e-09,0.0018232643,0.06076576,0.0721492
Rfx1,0,0,0.0009143829,9.654094e-16,2.1246174e-07,0.0,2.8782448e-05,0.9978346,0.0012219354
Cnot1,0,1,2.6779156e-27,3.965318e-05,6.4609578e-24,0.9999603,9.7903327e-26,2.4522092e-24,4.644839e-24
Glis2,0,1,2.940609e-23,1.07790974e-07,1.748683e-18,0.9999999,2.1066816e-21,3.432553e-20,4.320487e-21
Pgap2,0,1,1.5890462e-21,0.013042275,1.4024266e-18,0.9869578,2.0759883e-21,1.4319602e-17,4.9382155e-19
Mterf3,0,0,3.6701256e-10,3.4595016e-18,3.3541092e-09,0.99999905,2.1637094e-09,8.325237e-07,6.468684e-08
Blmh,0,0,5.215234e-09,3.2685464e-15,7.575601e-08,0.9999925,6.813361e-09,7.0603414e-06,3.101926e-07
Cacna2d3,0,1,2.4580367e-33,6.5421486e-37,1.8725412e-30,1.0,3.2326203e-32,2.5287265e-29,1.9908085e-31
AI480526,0,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Zfp770,0,0,0.00019451993,9.000853e-15,1.1276436e-07,0.0,0.00025412755,0.98802954,0.0115217
Fam129b,0,1,1.0338181e-33,4.8e-43,2.6104909e-36,1.0,1.400463e-31,1.8200962e-28,1.7541501e-31
Hars2,0,0,1.2066825e-13,9.1570706e-24,6.268437e-12,1.0,4.8294143e-13,7.220327e-11,4.169108e-11
Rapgef1,1,1,8.661855e-28,8.820791e-17,1.1012546e-24,1.0,1.0395827e-28,1.4528945e-23,1.0901551e-28
Azin2,0,1,1.7302887e-19,2.5451338e-26,5.900014e-17,1.0,1.3031584e-20,5.6989063e-19,1.4524985e-19
Polm,0,1,1.4692236e-32,3.671903e-20,1.8653206e-36,1.0,8.159699e-33,9.093618e-30,2.1245703e-32
Gfra4,0,1,2.2107455e-14,4.6395712e-23,1.4198538e-18,1.0,1.8602926e-14,5.3851764e-13,5.982941e-14
Slc1a4,0,-1,3.4607846e-26,1.0,8.455155e-24,2.022005e-31,6.8578255e-26,8.1021114e-23,1.3445063e-25
Fbxl6,0,-1,9.598571e-33,1.0,9.097197e-29,0.0,3.8839047e-32,1.3643017e-29,6.3754044e-30
Trappc2l,0,1,2.927249e-21,8.293454e-31,1.3073824e-25,1.0,9.2163005e-23,3.3929786e-19,7.049266e-21
Bcl7a,0,-1,5.4051893e-06,0.0006612227,4.590281e-05,1.6830657e-27,7.0615383e-06,0.98901796,0.010262527
Sox8,0,0,2.3111204e-26,7.7812037e-32,1.6471064e-29,1.0,2.7794518e-25,3.0673648e-23,7.43528e-24
Osbpl9,0,1,3.8819226e-25,0.00085322006,6.1130557e-28,0.9991468,3.1495376e-23,2.865554e-23,6.557618e-23
Cln5,0,1,3.2577943e-28,9.4091745e-35,1.4125243e-31,1.0,5.00244e-27,3.1041953e-24,8.1346474e-26
Kcnb1,0,1,3.1954264e-22,7.2996437e-26,3.609591e-18,1.0,1.3389104e-20,9.082862e-17,1.1601147e-20
Fezf2,0,-1,1.1784e-41,1.0,4.1785e-41,0.0,5.66e-43,9.4684e-41,7.6999e-41
5031439G07Rik,0,-1,4.6037877e-28,1.0,5.2319836e-27,1.369571e-14,3.6627862e-25,7.7704556e-27,1.1526078e-26
Col5a2,0,-1,0.00034466805,6.3867973e-16,1.8911607e-07,0.0,0.0025112755,0.79449207,0.2026518
Asah2,0,0,6.3731186e-22,0.7963939,1.302722e-18,0.20360605,1.2748809e-19,1.1718981e-18,5.2535833e-19
Zfp955b,0,0,4.2397726e-08,5.613962e-18,0.0002874421,0.999131,4.5952982e-07,0.0005786443,2.4304259e-06
1810026B05Rik,0,0,0.4440949,3.6968124e-12,0.000261679,0.0,0.018126406,0.34922275,0.18829428
Plekha1,0,-1,0.0005381102,9.017558e-13,0.09349394,0.0,0.0037023034,0.873587,0.028678644
Zfp13,0,0,7.985549e-06,9.7843726e-11,9.750347e-05,1.3510435e-06,1.8304361e-05,0.9884419,0.011432954
Fgfr1op,0,1,9.637903e-33,2.073e-42,1.2113686e-35,1.0,1.2591312e-32,1.1110327e-29,1.2866044e-30
Exoc6b,0,-1,2.0186283e-28,0.9970079,3.602634e-27,0.0029921304,2.6372105e-28,2.1158557e-24,4.9682962e-26
Mettl22,0,1,1.09993684e-23,5.3514656e-33,1.4904023e-26,1.0,2.1356482e-22,4.6200095e-20,7.5912547e-22
Taf3,0,1,2.9706308e-25,1.4909956e-16,3.6855853e-20,1.0,1.2009774e-23,8.930437e-21,1.5358908e-17
Tmeff2,0,0,1.6756255e-21,5.692794e-29,5.791325e-26,1.0,1.0454563e-21,1.8894507e-18,3.3459068e-21
Rpl15,1,1,3.877404e-33,2.099e-42,2.4047238e-35,1.0,1.108703e-31,7.244039e-30,4.213288e-31
Garnl3,-1,-1,5.1427865e-05,3.611664e-06,0.00052150304,0.0,6.718726e-05,0.97998375,0.01937261
Tmem243,1,1,9.980312e-28,4.494047e-16,5.8467156e-31,1.0,6.517099e-27,5.0013716e-27,4.623378e-27
Gsg1l,-1,-1,2.984089e-33,1.0,1.482523e-30,0.0,6.6548254e-33,2.3678545e-30,2.887475e-31
5330438D12Rik,-1,-1,2.5464176e-17,1.0,1.0738594e-14,3.8558482e-36,3.3267338e-17,4.5999933e-14,7.4115796e-16
Trpm3,1,1,3.7260913e-25,1.5998204e-36,4.461648e-29,1.0,1.8654662e-25,3.770619e-24,9.0918333e-26
Rbbp4,1,0,8.2139486e-05,0.04114059,0.37877926,4.260387e-08,0.0019092029,0.5288753,0.049213395
Cpsf7,-1,0,8.835299e-11,1.0,3.4356788e-08,5.3062157e-33,1.8361007e-13,4.798245e-12,4.9759476e-12
Kcnh7,-1,-1,0.0,1.0,0.0,3.86208e-40,0.0,0.0,0.0
Swt1,1,1,2.8265413e-17,9.777477e-10,3.162088e-17,1.0,3.313952e-18,7.05194e-18,4.366889e-18
Unc5c,1,1,3.353687e-37,0.0,4.588e-42,1.0,4.187907e-38,0.0,2.9795975e-32
Rusc1,-1,-1,6.342789e-19,1.0,1.1142834e-15,6e-45,1.719759e-20,5.4353864e-18,3.974471e-20
Rfwd3,-1,0,5.6677076e-12,1.0,4.607768e-09,2.9461119e-15,1.7475673e-13,3.8505432e-13,8.54251e-13
Rreb1,1,1,1.5391275e-33,1.3e-44,4.8153996e-38,1.0,6.7351427e-34,1.1403717e-32,3.6881488e-33
Nfatc3,-1,-1,4.0517188e-19,1.0,1.1899782e-15,1.490566e-20,4.245369e-20,3.5088155e-17,1.875548e-18
Neurod2,1,-1,2.5125495e-17,1.0,1.9413591e-13,7.1819365e-15,3.2824873e-17,7.947303e-14,1.9371305e-14
Ppm1e,1,0,1.45943095e-05,2.3827083e-13,0.7627637,0.0,0.0001217068,0.23430151,0.0027984662
Cdh6,1,1,1.3464566e-25,2.0990883e-33,3.4833056e-23,1.0,8.71005e-24,9.405411e-34,5.5893477e-24
3110021N24Rik,1,-1,5.5097473e-05,6.126841e-10,6.448926e-08,4.9464603e-30,0.034196753,0.9357304,0.030017609
Igf2bp3,1,0,0.00014928322,2.373937e-12,0.001346841,1.6001058e-35,0.0022845836,0.9902352,0.0059840996
Eif4g1,1,1,1.4297028e-32,4.8121333e-22,4.943916e-34,1.0,4.097484e-31,4.384876e-29,5.5163163e-30
Ttll5,1,1,2.2064433e-15,3.2168204e-20,8.112371e-10,1.0,6.3259626e-14,7.302063e-12,7.4989136e-13
Hs3st1,1,-1,0.00014075989,0.000101624464,0.0072171753,4.584621e-16,0.11546696,0.7917285,0.085345
Ccnd3,-1,1,5.2564378e-24,8.21508e-24,1.0238528e-19,1.0,1.303167e-22,5.1845552e-21,7.3807194e-22
Mrps9,-1,0,0.0015564568,2.8471148e-05,5.4148673e-05,4.716855e-05,0.0048440644,0.7838581,0.20961162
Flt3,1,1,4.899287e-26,0.34108508,1.7021841e-24,0.6589149,2.9902423e-24,1.0867492e-21,8.9805364e-23
Rps9,1,1,6.554047e-27,3.68264e-17,1.8977013e-24,1.0,4.8536944e-27,6.0600954e-26,8.3170745e-27
B830012L14Rik,-1,-1,1.9341377e-08,2.3799354e-10,2.1922087e-06,4.469e-42,4.2597907e-08,1.3510543e-16,0.99999774
Pde1c,1,-1,5.7196354e-13,0.9999999,1.8918301e-11,1.1238458e-07,1.1703293e-12,1.6428747e-09,1.6179035e-10
Slit2,1,0,0.0034174593,6.355966e-12,0.0004048528,0.0070701716,0.054020986,0.45904395,0.4760425
Lin28b,1,1,2.9833983e-12,4.1593827e-20,6.930577e-16,1.0,1.2989079e-12,4.5696384e-11,2.821098e-12
Grik4,1,0,1.7050363e-11,9.533827e-19,2.7824018e-07,0.99999976,1.7295504e-10,1.1910155e-19,2.526253e-10
Gm15738,-1,-1,4.464813e-24,0.9999894,4.1183857e-19,1.0626872e-05,1.7566298e-23,8.6332186e-23,2.1420714e-22
Lrsam1,1,1,6.976507e-27,1.0691036e-33,1.18985615e-29,1.0,2.977631e-25,1.08149675e-23,4.529432e-24
Slc44a5,1,1,5.506317e-27,1.691685e-39,3.6767742e-31,1.0,9.1441066e-27,2.460258e-27,2.8993017e-27
4933411O13Rik,-1,-1,2.383546e-34,1.0,3.7965026e-29,1.6061178e-22,3.1139523e-34,1.5651278e-30,1.6768822e-32
Prkdc,1,1,5.1764156e-35,1.58e-42,6.8719264e-30,1.0,3.0303055e-34,3.62e-43,6.581361e-33
Cep85,1,1,4.5921633e-26,2.1420831e-32,1.8528889e-28,1.0,3.8580769e-25,8.160386e-25,3.1751312e-24
Rabep1,1,1,1.9608607e-34,6.426806e-22,1.5449054e-31,1.0,4.6822346e-34,2.0808742e-30,1.941259e-32
Lrrc4b,1,1,6.5541666e-36,0.0,1.043e-42,1.0,2.7610472e-37,0.0,2.3983373e-36
Cep290,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Atp6v0c,-1,-1,4.7087236e-35,1.0,1.0938603e-32,1.0312586e-09,7.012362e-36,7.252571e-33,3.287631e-36
Hpca,1,1,1.0680168e-30,4.093651e-11,1.5494118e-27,1.0,1.766221e-33,9.443e-42,1.2492617e-31
Myo5b,1,1,1.0785765e-29,1.987e-40,3.196495e-32,1.0,1.942787e-30,1.198049e-39,2.5142874e-30
Pigk,1,1,1.284955e-32,1.592506e-39,6.357732e-35,1.0,9.4962304e-33,7.51e-43,5.5573633e-27
Npepps,1,1,4.5023466e-26,1.2298925e-33,7.404688e-30,1.0,2.006734e-26,2.7706428e-26,6.822703e-26
Dus2,1,-1,1.4554577e-30,1.0,4.5087734e-34,5.614114e-09,2.9726495e-32,3.4105445e-29,1.2226204e-30
Osbp2,1,-1,4.438068e-30,1.0,1.8106435e-28,1.6367052e-19,2.970173e-28,2.0691939e-27,6.9778873e-28
Syt14,1,1,1.3825911e-15,7.2338397e-25,1.0036326e-11,1.0,9.9460104e-17,1.1977808e-13,4.006433e-15
Celf4,-1,0,5.0047472e-08,0.00032268735,0.0024055159,0.99693894,6.538374e-08,0.00023562358,9.693064e-05
Dnm2,-1,-1,1.9582699e-31,1.0,3.184012e-30,1.10676676e-10,2.0270403e-31,4.692924e-28,1.1946083e-30
Itch,1,1,1.3582742e-27,4.6695356e-11,2.6815397e-26,1.0,1.0139767e-26,2.9253455e-25,1.1589743e-26
Zkscan3,1,1,1.5727464e-38,0.0,3.0885982e-35,1.0,4.347848e-37,8.6320384e-35,7.838235e-37
Rora,-1,1,1.1741064e-21,0.00026370355,1.2523183e-18,0.99973625,1.0503686e-21,4.4479182e-20,1.007947e-21
Tenm4,1,1,2.6638067e-21,8.1518507e-35,5.853001e-26,1.0,1.5967719e-21,6.4543083e-19,4.0722903e-22
Rps2,1,1,8.370068e-27,2.5702765e-34,1.1491018e-23,1.0,3.359724e-26,1.0327625e-24,3.9431835e-26
Nup160,1,1,1.5448835e-29,1.169826e-33,8.5557464e-29,1.0,1.009282e-30,5.396508e-39,3.267052e-29
Nedd4,1,0,0.0003951355,3.34188e-12,0.19888967,0.0,0.3644972,0.4158005,0.020417474
Sema4d,1,1,1.1160843e-35,0.0,7.03099e-40,1.0,4.6768587e-35,3.832737e-36,1.6321156e-35
Actr1a,-1,-1,4.7501715e-32,1.0,2.3199068e-28,1.491907e-37,3.0034968e-30,5.3733667e-28,2.6056947e-29
Smc5,1,-1,1.1970562e-05,2.583639e-15,0.9697095,0.0,0.0003619022,0.023590123,0.0063263215
Zmym3,1,1,8.536922e-32,1.00777e-40,5.4071753e-34,1.0,4.6594016e-30,7.5709546e-29,6.571991e-29
Rprml,1,0,6.9056577e-10,5.2033508e-12,1.4193666e-06,0.99999595,6.336333e-07,1.8835751e-06,1.17374796e-07
Appl1,1,1,5.325648e-16,1.4855167e-24,4.645576e-15,1.0,1.0173769e-14,3.720114e-24,1.3473994e-14
Pdxdc1,1,0,0.00027254786,1.5268847e-06,1.0799864e-06,0.0,0.0003560657,0.96740437,0.03196448
Gm21860,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Supt5,-1,-1,1.9341414e-08,2.7273597e-07,7.770142e-12,0.0,2.5268337e-08,1.3510569e-16,0.99999964
P2ry14,1,0,0.001552277,2.9666433e-10,0.08105937,1.893578e-17,0.013886355,0.3320478,0.5714543
Snrnp70,-1,0,1.3368039e-10,3.1730416e-20,7.944369e-08,0.99999964,1.0315337e-09,2.4802264e-07,1.2249117e-08
Zfyve26,1,-1,5.475206e-29,0.99523515,1.7236218e-26,0.0047648866,1.2303416e-27,2.6199621e-25,1.2469703e-25
Cadm1,1,1,9.703147e-36,1e-45,9.7695006e-32,1.0,2.4379675e-34,6.7e-44,8.199791e-34
Lrmp,-1,-1,0.0,1.0,0.0,9.2144886e-27,0.0,0.0,0.0
Dhx30,1,1,7.3721404e-36,0.0,3.6396e-41,1.0,2.0709986e-38,3.7313314e-37,3.8032293e-36
Safb2,1,1,5.8739594e-26,3.420731e-38,5.9052633e-31,1.0,6.1571688e-27,4.9631992e-23,2.6266632e-21
Adap1,1,1,1.2753365e-22,1.9287771e-13,1.0025456e-19,1.0,8.621556e-24,1.2712979e-33,3.2304656e-23
Gm4258,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Als2,-1,1,2.9833561e-21,5.620547e-15,4.876388e-21,1.0,6.559116e-22,2.112736e-19,1.5363505e-21
Rasgrp1,1,-1,2.0832235e-24,1.0,3.4369915e-22,1.02e-43,2.1544416e-24,1.3527589e-24,1.9299843e-24
Cd38,1,1,1.04312927e-22,8.747975e-32,3.5852026e-27,1.0,7.6124527e-22,7.627721e-20,2.7203779e-22
Pcyt2,1,1,1.5062092e-29,1.2789801e-08,1.2092922e-33,1.0,2.0885883e-30,3.8427493e-29,1.2705398e-28
2600014E21Rik,1,-1,3.181315e-39,1.0,7.0664975e-36,1.7877785e-24,1.9701326e-37,1.9087106e-36,8.933601e-37
Atrnl1,1,1,1.1083926e-24,5.0736917e-06,3.3126234e-24,0.9999949,2.1100848e-25,1.2179182e-21,1.4469572e-24
Npas2,-1,-1,4.9324024e-28,1.0,7.1048654e-25,4.2001304e-38,4.9401394e-29,1.2819138e-26,3.7823237e-28
Slc25a4,1,1,4.629381e-26,8.476111e-32,6.9251415e-21,1.0,5.0419877e-25,1.4737033e-24,3.0203151e-24
Gm10135,-1,-1,2.5714778e-10,0.9999993,6.8725717e-07,8.7e-44,5.3889285e-11,4.440424e-20,1.9207717e-10
Golga2,1,-1,1.2667776e-31,1.0,3.2518578e-29,7.2658482e-37,1.654965e-31,8.84889e-40,6.549583e-24
Gm15398,1,1,3.3860919e-31,3.1454299e-37,1.04364936e-32,1.0,6.051143e-30,2.365306e-39,3.4901601e-28
Cacna1g,1,1,4.978783e-32,4.463906e-39,1.7134407e-34,1.0,1.08633e-31,2.7381e-41,4.7021274e-31
Vps16,-1,-1,0.00038706258,2.7679292e-09,0.008596836,0.0,0.00035122197,0.8060334,0.18463151
Nek9,-1,0,1.6936069e-09,2.0758745e-16,3.965877e-05,0.9999219,6.60259e-09,3.784656e-05,4.7535454e-07
Pde4b,1,-1,8.691803e-22,1.0,1.2583994e-20,2.3655698e-08,1.9794165e-19,4.4277795e-18,1.8866058e-18
Herc4,-1,1,3.305624e-30,1.009428e-39,2.2162262e-32,1.0,6.906827e-30,6.446239e-26,2.3751935e-28
Dcaf8,1,0,5.044422e-21,2.006462e-30,3.0986648e-20,1.0,4.5939667e-19,1.0856164e-18,7.5088096e-19
Ndufa4,1,1,2.314658e-34,1.2419607e-35,7.485305e-33,1.0,2.9819853e-32,4.842477e-31,5.45117e-32
Adarb1,1,1,5.102624e-19,1.1857963e-29,9.462545e-22,1.0,8.621714e-18,1.3668216e-16,9.176056e-17
Frmd5,1,1,9.669396e-24,9.791205e-34,1.9293125e-26,1.0,4.1459455e-22,7.95254e-20,2.2844798e-21
4430402I18Rik,-1,-1,2.8646806e-05,1.2327794e-09,3.0556228e-05,0.0,3.7425383e-05,0.99158573,0.008317673
Acot7,1,1,2.4674575e-27,4.07582e-36,1.0169072e-22,1.0,5.7944823e-27,8.328258e-25,3.9539515e-27
Prkcb,-1,-1,9.012836e-16,1.0,2.7486843e-10,7.4199405e-12,1.8864225e-14,7.80671e-14,8.008015e-14
4933434E20Rik,1,1,2.5260386e-35,1.8228113e-15,7.012301e-38,1.0,1.3882763e-32,2.1369109e-30,5.8276047e-33
Ldb1,1,0,0.00015640116,2.4029816e-05,0.0070860283,4.453375e-31,0.034024876,0.9461663,0.012542397
Ntng2,1,0,1.4555505e-07,9.472053e-10,0.00017594812,0.9990416,2.4725593e-06,0.00072632346,5.3413063e-05
Gripap1,1,-1,1.5238604e-20,1.0,3.112447e-17,0.0,1.990835e-20,6.083702e-17,1.5987612e-18
Nell2,-1,-1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tspan5,-1,1,2.9105524e-25,2.0913191e-11,5.1279e-24,1.0,3.1723177e-27,4.3681444e-38,3.2331423e-22
A330102I10Rik,-1,-1,5.2481124e-28,1.0,2.3045254e-27,0.0,1.9833734e-30,1.7620962e-25,4.1461815e-30
Rps14,-1,-1,1.1151661e-33,1.0,4.3728258e-32,1.08841816e-13,1.2833709e-35,3e-45,1.2151917e-35
Eef1b2,-1,1,1.08658755e-13,0.005403213,3.6121345e-11,0.9945967,4.9721803e-14,3.8329366e-14,9.2194225e-15
Nol4l,1,1,1.1018064e-29,0.00014493325,6.354559e-34,0.99985504,1.1897563e-29,3.9397046e-29,1.0855818e-28
Trpm7,1,-1,0.0010983599,3.4704833e-11,0.0004753101,0.0,4.0918057e-06,0.9964401,0.0019820195
Cux1,-1,-1,8.43977e-06,9.253784e-13,0.9985769,2.6001304e-37,3.5247096e-05,0.00096984446,0.00040957655
Cdk7,-1,0,0.0013566703,0.142935,0.24075139,0.0,0.024716172,9.476798e-12,0.5902408
N4bp1,-1,0,0.0012711528,4.8356624e-15,1.8232869e-06,0.0,0.10472335,0.2999126,0.5940911
Cwc27,1,1,5.9764488e-30,1.3620868e-36,2.5517419e-28,1.0,6.083387e-29,3.2656453e-28,2.6942513e-28
Auts2,1,1,3.6518892e-33,1.48281e-40,1.0555201e-33,1.0,1.7137376e-31,2.5509e-41,3.0949027e-31
Porcn,1,0,9.9681165e-05,1.0959447e-12,0.8589384,0.0,0.0011158317,0.11827635,0.02156972
Cnih3,1,1,1.4192498e-22,1.4985253e-27,1.1064704e-19,1.0,1.3092367e-21,6.375513e-19,2.4876824e-20
Ly6h,1,1,3.2891665e-18,1.5255708e-27,1.1570874e-12,1.0,8.2805524e-17,2.297592e-26,1.9354332e-16
Cdc25b,1,1,7.5444e-37,0.0,4.6779e-40,1.0,5.02083e-35,3.834834e-33,4.3500093e-35
Rbm33,-1,1,5.947545e-29,3.5849383e-37,6.617691e-32,1.0,7.770151e-29,2.0868255e-25,9.598234e-27
