gene_name,gene_length.meta,18mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,rel_pos.DAR,count.DAR,18mo.2mo.log_ratio.DAR,9mo.2mo.log_ratio.DAR,18mo.2mo.log_ratio.DMR,18mo.9mo.log_ratio.DMR,18mo.2mo.T.min.loops,18mo.9mo.Q.median.loops,18mo.9mo.Q.max.loops,Qanova.max.loops,9mo.2mo.Q.mean.loops,loop_size.log.mean.loops,min_distance.log.max.loops,18mo.2mo.T.std.loops,loop_size.log.median.loops,9mo.2mo.Q.median.loops,18mo.2mo.T.max.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,log2_distance.min.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.9mo.log_ratio.std.atac,count.atac,log2_distance.std.atac,18mo.2mo.log_ratio.mean.atac,18mo.2mo.log_ratio.std.atac,9mo.2mo.log_ratio.mean.atac,log2_distance.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.std.atac
Scp2,101159.0,0.0,0.0,0.0,0.0,0.11018338788638,0.1362940136000019,0.0,0,0.0,0.0,0.0,0.0,-0.05642458,0.0005093069999999,0.0017116746,7.4129086,0.0003011207483146,15.920907549334562,15.82776445421683,0.0296519672973166,16.168946279344013,0.0003201833,0.07875067,0.0166944900953545,0.0105507123442525,0.006143777751102,-0.0858899937511658,0.0347845191180495,-0.0511054746331163,-0.0142980985328324,13.082149041353889,0.5210727363689012,0.3061275658941678,-0.238574212191712,0.1409711418546296,11,0.662192053349637,0.0010568558633438,0.1578037044397498,0.0153549543961762,14.089028370737672,-0.2760138501649767,0.2043130667222336
Foxred2,16200.0,0.0122725997620432,0.071074501718151,3.0,-0.0004650103118534,-0.0452969437661314,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0476991935564313,0.0221634752278763,-0.0698626687843077,-0.1517938658458988,0.0597303888052335,-0.0920634770406653,-0.0537349382511123,11.108524456778234,0.2980345934388402,0.2557684361433305,0.0358546970589461,0.0162193055712995,2,0.295552802970583,0.1458115666011383,0.1555024961826573,0.1995465048522506,11.317511847957425,0.1010584162656611,0.1392831906113577
Pmpca,7783.0,0.0595371144180817,0.0595371144180817,1.0,0.0100763716525061,0.0625601401058615,0.122374679494569,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443898734234058,0.0314126410047435,0.0129772324186623,0.1130273089845272,-0.0937956381413226,0.0192316708432045,0.0382057230872519,10.14974711950481,0.3357218019378915,0.3237294318251343,0.103131608877709,0.0709908242087213,2,0.4477761395196009,0.2134305203514216,0.1559862165211138,0.1752247972641697,10.466372664212653,0.014727792590448,0.2269770407298352
Mrps18a,17924.0,-0.0408107163738543,-0.0086622727504109,3.0,-0.0062610425193832,0.1587134949069266,0.0953039648904855,0.0,0,0.0,0.0,0.0,0.0,-0.02053444,0.0001623759999999,0.003917654,11.045656,0.0004599404626865,17.746645341605127,14.351905441476942,0.0266321504347294,18.13608994707185,0.0005075084,0.10380043,0.0366617454693066,0.0104389182322271,0.0262228272370795,-0.0875382320660621,0.0589853481313863,-0.0285528839346757,-0.083308309015076,10.267957084402957,0.5897577580432636,0.5843310720432731,-0.4083331745656506,0.2063711736411541,4,1.524456663238545,0.0614644544430903,0.4123795626850441,0.1447727634581663,11.829863144455548,-0.0986949987491607,0.3082719266234983
Tug1,9888.0,0.0,0.0,0.0,0.0,0.0364038619781013,0.1549334747321787,0.0,0,0.0,0.0,0.0,0.0,-0.0410627999999999,6.314900000000019e-05,0.0009772849999999,2.974433,0.0010579506111111,16.724517783873086,14.118373353949211,0.0359878120895746,16.695228291495752,0.0010356194999999,0.06845283,0.0901147309764812,0.0299636230713813,0.0601511079050998,0.0189636438678449,-0.2127628961455927,-0.1937992522777478,-0.0420356826950144,11.15038196881791,0.1390604070610241,0.055380963864887,-0.0544520508355224,0.1312252748717008,3,0.2826096373735501,0.0024801067319481,0.055027368798991,0.0445157894269625,11.439585537354931,-0.0305323598550959,0.0864610366362609
Osgepl1,12719.0,0.0,0.0,0.0,0.0,-0.0596889990712989,0.037232073894163,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079949655371922,-0.0131011861747065,0.0210961517118987,-0.1012765163420127,0.1947723733921715,0.0934958570501587,0.0275256576260511,10.785452468158624,-0.0896479469198316,-0.0621222892937805,-0.0621222892937805,0.0,1,0.0,-0.0621222892937805,0.0,-0.0896479469198316,10.785452468158624,-0.0896479469198316,0.0
Erap1,53633.0,0.0,0.0,0.0,0.0,0.002460326599122,0.0361630706306086,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361035943448745,0.0011864684897445,0.0349171258551299,-0.1062471884935528,0.1147544370874127,0.0085072485938599,-0.0115752887093711,9.918863237274744,0.1269508167925455,0.0299568912115175,-0.1128121651608911,0.0802891284419144,3,0.5354535045877271,-0.0337747811527646,0.072604748268005,-0.0221994924433935,10.476652700689142,-0.1127358359947745,0.1301503769147452
Ift57,65893.0,0.0,0.0,0.0,0.0,0.0685692694779303,0.0828995687595516,0.0,0,0.0,0.0,0.0,0.0,-0.06955105,0.00082112785,0.0011990517999999,2.4517715,-0.0003897791333333,16.63920187987565,14.727388703040136,0.0494988750678277,16.29836778912628,-0.00040543275,0.037080027,0.0059051851802855,0.0043797348281944,0.0015254503520911,-0.0889384009303714,0.1174860201148848,0.0285476191845134,0.019374510503843,10.194756854422373,0.4252327443385071,0.2349088645772508,-0.3842877005772437,0.1967463539538982,10,1.865933273519456,-0.0385733711805283,0.2129208278314829,-0.0579478816843713,13.29678517639879,-0.3502174707780646,0.1990523411239844
Tiam1,356658.0,0.055849565227683,0.0782135223061147,2.0,0.028624454305783,-0.0853516612414235,0.0,0.0,0,0.0,0.0,-0.5590465826814448,-0.5206482080710477,-0.0216109769999999,-0.0002078972999999,0.0016334623,3.8632944,0.0003698191199999,17.537637278061478,14.969386521342283,0.0291928874249381,17.53025720192595,0.0002777808,0.05638602,-0.0077126759035547,-0.0017772480155442,-0.0059354278880105,-0.0495900394719006,-0.0038383785740775,-0.0534284180459781,-0.0167196841669066,14.396337194231103,0.0918090106636221,0.0541345749792897,-0.773758535782025,0.2969055340863671,14,0.7534891241424951,-0.3500903831349594,0.2894103739986806,-0.3333706989680527,15.60511300110019,-0.7056981252792146,0.3004096311827112
Msto1,8892.0,0.0,0.0,0.0,0.0,0.1233280217284051,0.0661860041734128,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250647484596405,0.0299305033321502,-0.0048657548725096,-0.0806677663682013,-0.0427788323964486,-0.12344659876465,-0.0554080871241728,10.765700487651184,-0.0237448753813724,-0.0852975617842144,-0.2169426141546686,0.0086897756352417,2,0.2831698165325202,-0.1511200879694415,0.0930871092408063,-0.0957120008452686,10.96593178514868,-0.1676791263091648,0.101776884876048
Dnajb4,31791.0,0.0,0.0,0.0,0.0,0.0531085172792531,0.0767298870550072,0.0,0,0.0,0.0,0.0,0.0,-0.0137888999999999,0.00104124035,0.002570383,10.198291,-0.000119729225,15.98166294708463,14.519697674178808,0.0290102449177494,16.03303594984024,-5.1214900000000254e-05,0.10325598,-0.031291795433187,0.0221718550860926,-0.0534636505192797,-0.186281627679842,0.1622206082731528,-0.0240610194066892,-0.0067958968995809,10.401946123976645,-0.0156326243183224,-0.0391787768524265,-0.2312760821203243,0.0322707027834789,7,1.6462185798016702,-0.1319868961090627,0.0753351249337654,-0.1251909992094817,12.681569716909424,-0.2497775697001298,0.0804398445297628
Blzf1,17689.0,-0.0675903895298699,0.0252458650594283,6.0,-0.0380356450022833,-0.056078955722004,0.033200399460751,0.0,0,0.0,0.0,0.0,0.0,-0.00752569,0.000171582,0.0009680265,4.4490447,3.142724313725485e-05,18.91656715137477,14.250372445924969,0.0345018185855587,19.22086480001192,3.2545099999999744e-05,0.12870873,0.0322131802277121,-0.0080170675388767,0.0402302477665889,0.0468612202418379,-0.1160878667194015,-0.0692266464775636,-0.0072112159704127,8.936637939002864,0.221545532120015,0.5955600409263534,-0.1671895789347646,0.3113522666036636,4,1.101215587505583,0.0929937787078525,0.3425681231280074,0.1002049946782652,10.518218640590224,-0.155104322344961,0.1724744449741921
Fbxl3,19327.0,0.0155019626922291,0.074592829148908,3.0,0.0240440264446427,-0.140515137167962,0.0962016367445953,0.0,0,0.0,0.0,-0.3625700793083752,-0.6300503901281485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052185478933396,-0.0218679049995437,0.0166493571062041,0.0457303806775947,-0.0710206215891111,-0.0252902409115164,-0.040774451386325,11.131213905086335,0.0069971879265464,-0.0398514305520887,-0.0951867988557122,0.0085901694820653,2,0.2160194507951774,-0.0675191147039004,0.0391280141669473,-0.0267446633175754,11.2839627236118,-0.0604865145616972,0.0477181836490126
Pdpr,42444.0,0.0,0.0,0.0,0.0,0.0184220190177804,0.0887386802620272,0.0,0,0.0,0.0,0.0,0.0,-0.0863321,0.0004472295499999,0.0023077306,6.2069716,-8.876644090909086e-05,16.924185304923416,14.82744195061677,0.036353788505007,16.9514788215875,-8.447065000000056e-05,0.0874348299999999,0.0040929548917362,0.0116320531762303,-0.0075390982844941,0.1047242667222704,-0.0100062945666717,0.0947179721555986,-0.2976621479812708,10.10066233900533,0.4567633568110061,0.1591981641051605,-0.351272643388437,0.2168578964431417,3,0.5593857907099337,-0.052888444728672,0.2659521889985398,0.2447737032525987,10.685044006809091,0.1142618905285495,0.1852182294259394
Snrpd1,24304.0,-0.0485794416486795,0.0774931315304693,3.0,0.0012207354898164,-0.0190597859684804,0.0502158181516147,0.0,0,0.0,0.0,0.0,0.0,0.01896222,0.0015924927999999,0.001989592,8.198833,0.00017426451,16.89873729649436,13.947271652460348,0.0375979597454277,17.239747245685358,0.00010524415,0.132005464,-2.805226525728205e-05,0.0027722903677603,-0.0028003426330176,-0.0612284632505,0.008379929003995,-0.052848534246505,-0.0819367076477135,10.754887502163552,-0.0330758956953924,-0.0615091651928949,-0.2019141767156724,0.122897383655044,2,0.3179743527074719,-0.1317116709542837,0.0992813357603313,-0.0497749633065701,10.979729323206408,-0.0664740309177478,0.0236160478947127
Dr1,11629.0,-0.0961388480811906,-0.057787509503128,2.0,0.0007727127033288,-0.0572133551504876,0.0793701845089694,0.0,0,0.0,0.0,0.0,0.0,-0.03705466,0.001231498,0.0019674007,8.475349,0.0005210531181818,17.225297343422792,14.044479503612074,0.0318508521195125,17.194602975157967,0.0004904677999999,0.07867857,0.1571818113820674,0.1155623209638,0.0416194904182674,0.017310825314478,0.081222928219249,0.098533753533727,-0.2277951448697039,10.142107057302676,0.3541733305388448,-0.0691305637189694,-0.1637005928780508,0.2621131784282752,3,0.5491074052455626,-0.1274386948515359,0.0509941163215144,0.1003564500181681,10.702357281482527,-0.1415225208839237,0.2480634587035784
Ube2m,3155.0,-0.24973377647683,-0.0725866157704788,4.0,-0.0475980720806801,0.0089983048993569,0.0340532708789145,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123818089408429,0.1217347326044548,0.090647076336388,0.0488170328324091,-0.0701676881399095,-0.0213506553075004,0.079679140028924,10.4676055500831,-0.0424334937864214,0.0069045165252541,-0.0558074166130699,0.0264276496968444,3,0.4378713605490187,-0.02581056370892,0.0314442078823696,-0.1054897037378441,10.852056220211006,-0.1478317800858599,0.0556687182079795
Sugt1,47505.0,0.0,0.0,0.0,0.0,-0.0757297904051226,0.1565508312749094,0.0,0,0.0,0.0,0.0,0.0,-0.02396792,0.0015491617,0.0028800064999999,13.811272,0.0006168136931034,16.259167000924375,14.954696149616108,0.0491289363833749,16.51939054134796,0.0005608085999999,0.13527433,0.0299189253368631,0.0051391693456289,0.0247797559912341,0.0888104064187001,-0.0998581978658292,-0.0110477914471291,0.0521810400722547,10.135709286104529,0.3212689220827365,0.5602171866283177,-0.4945809561433271,0.1071522977316454,5,1.858116917065888,-0.0513372994350867,0.3814425001442749,-0.1035183395073414,12.456506643892885,-0.5079984578595611,0.295984870801126
Fbrs,12512.0,0.1126468426268858,0.1126468426268858,1.0,-0.0184852820916271,0.1146901203777304,0.0693862979984551,0.0,0,0.0,0.0,0.0,0.0,-0.0449464459999999,0.0004256029999999,0.0016407769999999,2.139453,0.0001143193142857,16.876822299239816,13.722060380242018,0.025599374448258,16.870917462244044,2.8180499999999786e-05,0.05707616,0.126188480956184,0.1098915821657807,0.0162968987904032,0.0725018863295401,-0.0888087789485079,-0.0163068926189677,0.1930119804144264,10.739780609773344,0.1967465651277125,0.3897585455421389,0.3897585455421389,0.0,1,0.0,0.3897585455421389,0.0,0.1967465651277125,10.739780609773344,0.1967465651277125,0.0
Prdm15,60383.0,0.1816172443825019,0.1889150755470561,1.0,0.1378811651599356,0.002901498720071,0.0699590809029897,0.0,0,0.0,0.0,0.0,0.0,-0.09729153,0.0002502341,0.001938458,9.521708,0.0004985170142857,17.229678124441833,15.306809338179942,0.0464973441563387,16.97627322815456,0.000507005,0.1101795599999999,0.0221174382704381,-0.0087317237954585,0.0308491620658966,-0.0321217316954528,0.0534355068145123,0.0213137751190595,-0.0914826419085322,10.809768128710497,0.4255464077536961,0.3830075035052291,-0.1766364414533265,0.1621619681314191,5,1.506507527283688,0.0576670933690189,0.2157229654344894,0.1491497352775511,12.32341448280248,-0.0039749522483127,0.1774767828665416
Rps19,5435.0,-0.0639616913806131,0.0486355725495047,5.0,0.0491562759382006,0.0209208889148166,0.0054126102793844,0.0,0,0.0,0.0,0.0,0.0,0.0436665599999999,0.0010417775,0.002115883,3.5025842,-0.0005232087875,16.19613791598759,13.594674503689903,0.0211603826527562,16.215703158656375,-0.000581285,0.0986396299999999,0.2188222555640553,0.1250495898596637,0.0937726657043915,0.0949682138688014,-0.2216761021330686,-0.1267078882642672,-0.0540009920538542,10.126704472843318,0.1602409518374132,0.0559192822919434,-0.5166387365349068,0.2251213742758294,5,0.4347952899250673,-0.1124524519777554,0.2312691323297357,-0.0584514599239011,10.726024889899293,-0.2097041488563562,0.1531527042439557
Taok1,78653.0,-0.0291711627649742,0.0052038982393803,2.0,0.0328249875637951,0.0475819947833224,0.166511278506474,0.0,0,0.0,0.0,0.0,0.0,-0.0223546439999999,0.001496064,0.002497056,9.15587,0.0005437877,14.278375137263632,14.881544180700088,0.0342591233703071,14.467414502603292,0.0005388779999999,0.1242345,0.0054632109057736,-0.0015927733468163,0.00705598425259,0.0884568467242002,-0.0542084470585265,0.0342483996656737,-0.0623980537620307,11.070791809423127,0.4006107767032498,0.244396177507348,0.0344225173382941,0.0828896075799146,3,0.3362332063457115,0.1347657273446237,0.1052944638311494,0.1971637811066544,11.434143644998873,0.0663296336389365,0.1785789459514658
Vps13b,560069.0,0.0,0.0,0.0,0.0,-0.0427331127028338,0.2338168137975197,0.0,0,0.0,0.0,0.0,0.0,-0.0174677899999999,0.0005556651499999,0.0012165436999999,5.9198904,0.0003119950375,17.480765334498034,15.699897738706156,0.0327904141415585,17.485766428363632,0.00040640485,0.1074900099999999,-0.0150867430197106,-0.0195974518179629,0.0045107087982522,-0.0294364291629793,0.0014587011525855,-0.0279777280103938,-0.1159586489727908,10.167418145831864,0.4411432628525878,0.0905113825602594,-0.9972645772031474,0.252494225921452,13,2.994402264387221,-0.1999939071068333,0.2634626332299361,-0.0840352581340425,14.499855436407794,-0.6137756358145723,0.2907250797295087
Csnk1g2,17911.0,0.1351479894386256,0.1351479894386256,1.0,0.2094635752339486,0.0188455730714309,0.0517444426570294,0.0,0,0.0,0.0,0.0,0.0,-0.100832377,5.815935000000024e-05,0.0006029409999999,3.9313538,0.000599226526923,16.416413201612766,14.230320715661112,0.0271345911109338,16.203174627131872,0.0004486732,0.00744268,0.0718379957313491,0.0109563848182697,0.0608816109130794,0.0002555771816354,-0.0670277623565464,-0.0667721851749109,0.1187424279257551,10.447083226209756,0.1436049786286175,0.1703353709635207,0.0624092659307002,0.1323205943816894,3,1.421621574273385,0.1342048490969098,0.0621772344593819,0.0154624211711547,11.493377006823266,-0.0999770645314183,0.1222868715828146
Ppp1r14b,2356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010863993638164,0.100916171078746,0.1001702282850703,-0.0261342877201563,0.1404425259789538,0.1143082382587975,-0.0472255024305638,10.057991722759311,0.1756839370164642,0.1212321851118369,-0.0249692033021231,0.0529602966287399,3,0.774925647858779,0.060693381926884,0.0762700125323856,0.1079188843574479,10.779249315049958,0.038897283244534,0.068401983509568
Cacul1,56329.0,0.0467557074580121,0.0467557074580121,0.0,0.0,0.1453904294221066,0.1065859841013015,0.9534371011321632,1,0.3321278946687358,0.3015594287059602,0.0,0.0,-0.00983794,0.0014098159999999,0.0019463724999999,2.8170025,-0.0006858577999999,16.439440306954364,13.632086412835182,0.016169433094648,16.457637380991763,-0.0007269104999999,0.0295962399999999,-0.0048177222611904,0.0027714168144759,-0.0075891390756663,0.0134099849956179,0.0435956111367591,0.057005596132377,0.1307708289366812,11.100005224422786,0.3015594287059602,0.3321278946687358,-0.0285140171668949,0.1920526795040902,5,1.938369606068821,0.169435029716436,0.1788874788763714,0.0386642007797547,13.396592267092853,-0.479816717955032,0.3089855052849377
Ap3s2,45324.0,0.0028009921681342,0.0161783126891453,2.0,-0.0006925916065247,0.0323983734317687,0.0639979723659066,0.0,0,0.0,0.0,0.0,0.0,-0.088016345,0.0003456678,0.004527529,14.088583,0.0004536686636363,16.994945047509496,14.99435343685886,0.0529409915847631,16.756191432984583,0.0003361205,0.13078947,-0.0032147949949926,0.0140582586657459,-0.0172730536607385,-0.1612142638487662,0.1359590574415469,-0.0252552064072193,0.0009771601674474,10.676838606474242,0.2980058433260155,0.2779152581576932,0.008405233435047,0.1225584390706366,4,1.4138277766840168,0.119302269668508,0.1210689433396376,0.1183251095010606,12.087929494207025,-0.0508845154482926,0.1503588599051372
Syndig1,175181.0,-0.086305762886318,-0.041255893111855,4.0,-0.0274435981214707,-0.1712367466936681,0.0651304900113325,0.0,0,0.0,0.0,0.3536369545566208,0.5235619559655377,-0.053881809,0.0001225417999999,0.0011214936,6.7289734,0.0002210082743902,17.03902244852119,16.556625795307003,0.041448433080677,17.615536247256443,0.0001947841499999,0.145887936,0.0219403857349749,0.0315808223703031,-0.0096404366353281,-0.0151564881073334,-0.0788064382767303,-0.0939629263840637,-0.0656752383054737,11.372865060112645,0.227187678700385,0.0054345720781605,-0.2051574291479087,0.2538818950986912,4,2.2573889636663176,-0.0623836119036888,0.0988617153491608,0.0032916264017849,12.785868685484369,-0.1461582215787762,0.1645228703517302
Slc24a4,138358.0,0.0153148998527613,0.0566576127769977,4.0,-0.0193257494104282,-0.0341453221163181,0.0664080288701195,0.0,0,0.0,0.0,0.0,0.0,-0.0719175639999999,0.0006443233999999,0.002057683,12.179287,0.0004217169731034,16.184172976477548,16.27122591503009,0.0361510732540601,16.41933478671144,0.0003281867,0.102105666,0.0089619188995671,-0.0038039927109497,0.0127659116105169,-0.0903522123566988,0.1483795101658246,0.0580272978091258,0.0034799916196216,10.214319120800887,0.4431652602084419,0.39849385924389,-0.6388106064361276,0.3186444549216726,12,2.127868782917834,-0.0736639821862634,0.3058189645844587,-0.077143973805885,14.246492487144376,-0.6346150273188786,0.3161190129445091
Zfp626,15720.0,0.0184062010171446,0.0184062010171446,1.0,-0.0175280839740728,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0088672944649496,-0.0078739711706684,-0.0009933232942812,0.0165921135991607,-0.0458621864312527,-0.0292700728320919,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scamp5,26733.0,0.0,0.0,0.0,0.0,0.0816658316096887,0.0796664867355298,0.0,0,0.0,0.0,0.4893848406591131,0.3318435637013341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010090604887074,0.0197614778566552,-0.0096708729695811,0.0082005790636912,0.1164256284231961,0.1246262074868873,-0.1844545881506269,7.748192849590131,0.5436613434628746,0.1524825419756046,-0.1808645158416189,0.3049612651388297,5,1.5317420809896756,0.0242187157713453,0.1343878706057198,0.2086733039219723,9.93463362122996,0.0494016782669595,0.2015732041587123
Epas1,79710.0,0.0,0.0,0.0,0.0,-0.0004142601645424,0.0626005059474417,0.4894614564746177,2,0.1404692576049674,-0.0039884143568005,0.0755708997372757,0.0526666497147263,-0.10307354,0.0003732628999999,0.0026707959999999,10.905542,8.992341898734178e-05,17.409970188358905,15.553539302646591,0.0460077462440481,17.9783672621174,9.137279999999978e-05,0.1169565039999999,0.0016531203712814,0.0222103001295586,-0.0205571797582771,-0.0066307034398764,0.0752857756816409,0.0686550722417644,0.0232074597062908,10.440869167610972,0.2354081855179552,0.6010646687452827,-0.4909590206362145,0.1824262425393325,20,1.4694955178135662,-0.0610923689355819,0.2374966676142389,-0.0842998286418727,13.854405065177469,-0.3294531091183901,0.1397790300428928
3300002I08Rik,51830.0,0.0,0.0,0.0,0.0,-0.0921836065510879,0.1198004490124087,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0110268533354946,0.0112277053612789,-0.0222545586967735,0.0093141559560341,-0.0495186059582555,-0.0402044500022213,0.1990624054798767,11.124121311829253,-0.1047351460040045,0.1309454047491677,-0.0433439204139896,0.0596148366656918,3,0.171702644923602,0.0301123022708121,0.0903123046814785,-0.1689501032090645,11.22646102204925,-0.2284982266113644,0.0620133818918376
Pspc1,57606.0,0.0,0.0,0.0,0.0,0.0146063778539069,0.0537126490123402,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334087522458782,0.0024613245258925,0.0309474277199856,0.0755488576103441,-0.0351050299201241,0.04044382769022,0.0327035137012053,10.55746370159792,0.0907684804735129,0.290860809227058,-0.1579474266529232,0.1311488307686661,4,1.2258949258950702,0.0368837079565113,0.187049086810733,0.004180194255306,11.60322687008109,-0.0378614425058556,0.0591963715518905
1700030K09Rik,17121.0,-0.0457792204366295,0.0496678116457832,3.0,-0.017623351287258,-0.0408326861419139,0.078295813279125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0297171835587557,-0.0061449547378349,-0.0235722288209207,0.0712112916859645,-0.152274658907801,-0.0810633672218364,-0.1292184328136143,10.194756854422373,0.1864458848073638,-0.0406590813614817,-0.0725527048242815,0.1835368578989665,2,0.3824027600059017,-0.0566058930928816,0.0225521974271561,0.0726125397207326,10.465156439166996,-0.0412208053658984,0.1609846604718104
Rptor,296671.0,0.0603610309141312,0.078381621637307,2.0,0.095410274787899,0.0736137594498052,0.0435809546571312,0.973708804640288,1,0.3912237892118428,0.2803895677107753,-0.4930400112027794,-0.4150374992120522,-0.09250216,0.0002822409999999,0.0025142435,7.1516523,0.0002222052242424,16.04553556078053,16.586722529048373,0.0421186768060298,16.28771237954945,0.0003164033,0.09043556,-0.0004217128290639,-0.0011770430376372,0.0007553302085733,-0.035792924966977,-0.0532115018848389,-0.0890044268518159,-0.0305565188087465,10.83130724380213,0.330102595977087,0.4535736431509266,-0.7575941646529922,0.1787580661908899,29,1.6150460647396356,-0.1349955640418861,0.2987121727985104,-0.1044390452331396,15.733506910880957,-0.7144153424327024,0.2681296821070673
