gene_name,gene_length.meta,18mo.9mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.count.0-5kb.enhancer_peak,9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,18mo.9mo.contact.log_ratio.count.0-5kb.enhancer_peak,18mo.2mo.log_ratio.DMR,9mo.2mo.log_ratio.DMR,18mo.9mo.Q.median.loops,18mo.9mo.Q.mean.loops,18mo.2mo.T.mean.loops,18mo.9mo.Q.std.loops,18mo.2mo.T.median.loops,loop_size.log.mean.loops,18mo.2mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mcg_genebody,18mo.9mo.log_ratio.mcg_genebody,9mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mch_genebody,18mo.2mo.log_ratio.mch_genebody,18mo.9mo.log_ratio.mean.atac,9mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.max.atac,18mo.2mo.log_ratio.min.atac,18mo.2mo.log_ratio.mean.atac,9mo.2mo.log_ratio.min.atac,9mo.2mo.log_ratio.mean.atac
Tasp1,233325.0,0.0,0.0,0.0,0.0,-0.0662651101367481,-0.0662651101367481,0.0,0.0,0.0,0.0018196540499999,0.0017044475904761,0.0737714121428571,0.0015355366427347,0.07582871,15.876517223226482,-0.0025787099531468,-0.0186377757706545,0.0160590658175076,-0.0916862368816843,0.0322166354681283,-0.059469601413556,-0.1030713969465296,0.819900086018899,0.5708630949333291,-0.818647527081775,-0.0967470873807022,-0.8050780933078636,0.0063243095658274
Tomm6,1740.0,0.0087351981872482,0.1232764064281837,4.0,0.100791470340499,-0.0571154846461259,-0.0571154846461259,4.0,0.0,0.0,0.0005784646,-3.330343750000128e-06,-0.027139816625,0.0016128021783688,-0.0152445449999999,17.206260810674987,-0.026644885098525,0.1750610515137494,-0.2017059366122744,0.0138425666739426,-0.067946833211842,-0.0541042665378993,-0.0754105335321377,0.0753873677938767,0.080964208386685,-0.1684495146989948,-0.0533502588315198,-0.0477930099572354,0.0220602747006178
Hmgb1,137787.0,0.0,-0.2930481220870282,0.0,-0.2408248175728466,-0.0522233045141815,-0.0522233045141815,0.0,0.0,0.0,0.000821268,0.0009297263624999,0.0480977753125,0.0010496122069441,0.048399435,17.549024413099858,-0.0025785453414872,-0.0023689434538823,-0.0002096018876049,-0.0189422438482586,0.0229260228984575,0.0039837790501988,-0.1610837172331319,0.6285661916966576,0.2854608762116024,-0.3854293041080687,-0.095902303280051,-0.3003967090967521,0.0651814139530808
3010001F23Rik,48125.0,0.0,0.0158070210442535,1.0,-0.1962369792693429,-0.178317596256353,-0.0423812839004092,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0222684575615797,-0.0227926125944398,0.00052415503286,-0.0677860788269711,0.0560386335051801,-0.0117474453217909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poldip3,23408.0,0.0,-0.0508111839920895,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181143856573836,0.0715088796722565,-0.0533944940148728,-0.0146168982325622,-0.0151212425226603,-0.0297381407552226,-0.1447622104692263,0.4884529132375543,0.2730771517452514,-0.1619981007440014,0.074677973389714,-0.0395433469846255,0.2194401838589403
Rhoq,36987.0,0.0,-0.2548963223754312,0.0,-0.3083598849631959,-0.0010915058939642,0.0226672345167988,0.0,0.0,0.0,0.0001405225,0.0006001491639999,0.0261190095,0.001482243979492,0.0408719224999999,17.010562890784687,-0.007336923181332,0.0189548564223837,-0.0262917796037158,-0.0928571407641656,-0.0216495103374592,-0.1145066511016248,-0.0747818028445569,0.6719364938766316,0.7778572581030031,-0.2165879872102953,0.1728250730431869,-0.0688720122484565,0.2476068758877439
Rnaseh2b,80403.0,0.0,0.0,0.0,0.0,0.0390854899808328,0.0390854899808328,0.0,0.0,0.0,0.0004701807999999,0.0003684198919354,0.0126383084838709,0.0009334474907147,0.0147532,16.99498799576614,0.0013569610880727,-0.010160444255547,0.0115174053436198,-0.0473594769807308,0.0106693364861566,-0.0366901404945742,-0.1161842658876326,1.2180055194908446,1.2620019031192165,-0.2746269558319936,0.2409179073190611,-0.1274734578817837,0.3571021732066937
Nkain1,42571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0248055078288388,0.0025914027928007,-0.0273969106216396,-0.166565795880511,0.0249550046579264,-0.1416107912225845,-0.0652315196666981,1.1320447035207348,1.3272810517421825,-0.0477183536383547,0.5624389740786989,0.2385748520674817,0.6276704937453971
Taf1c,7351.0,-0.0096533494172793,0.1727359490042168,0.0,0.1521180474910086,-0.2208584578223993,-0.0639284671922284,0.0,0.0,0.0,0.0009750061499999,0.0007832184964285,0.0262031597142857,0.0009303026488901,0.0339738499999999,17.169022319291468,-0.0128750531953564,-0.0173364093666003,0.0044613561712438,0.0150936886352269,0.0447306593764014,0.0598243480116283,-0.0235175166237985,0.8693825581218941,0.8895321998005827,-0.0266431007119374,0.329295101036374,0.0803935186189638,0.3528126176601726
Ring1,3888.0,-0.1086492470834015,0.08161179394313,0.0,0.0509643999770558,-0.2003376026985206,-0.109023572994281,0.0,0.0,0.0,0.0006488855,0.0003758789227272,-0.0044492270454545,0.0014422560581717,-0.0018405249999999,17.269659970898832,0.0348375878052112,0.0814745764221394,-0.0466369886169281,0.0004864526918461,0.0221886698407045,0.0226751225325506,-0.1188693892950727,0.390162721717938,0.3374915789744608,0.1536597118359108,0.2455756454051858,0.3387273476825791,0.3644450347002586
Xylb,36416.0,0.0041385377328009,-0.1886010146852772,0.0,-0.2112035246936576,0.0226025100083804,0.0226025100083804,0.0,0.0,0.0,0.00053628675,0.0009142341277777,0.0044398757222222,0.0018100461842931,0.031601225,16.052153370853908,0.0102586266350377,-0.0193002711236211,0.0295588977586588,-0.1220714811081852,0.0470100067453841,-0.0750614743628011,-0.1660789016184334,0.6878432703489925,0.6354033471760512,-0.6441497957809259,0.1706378748407241,-0.0520777007286179,0.3367167764591575
Trappc6b,18380.0,-0.097405475596947,-0.4733119794287947,2.0,-0.4010844318112725,-0.4396665418016021,-0.1715217505013956,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022329271448276,0.0144739258154412,-0.0122409986706136,-0.0871588777134564,0.1232725708780266,0.0361136931645702,-0.1368921280037814,0.088433472447394,-0.1004302773853723,-0.8706583255362459,-0.3315072845811949,-0.5847933349469928,-0.1946151565774134
Tmed4,4501.0,-0.055347205459483,0.0,1.0,-0.2753132206293474,-0.0482498059697689,-0.026196538795723,1.0,0.0,0.0,0.0007725233,0.000806665726923,0.0083388129999999,0.0009604174434788,-0.005007495,18.19804111478932,0.0174237118371267,0.0628442220377482,-0.0454205102006214,-0.0188169410552691,-0.0153740391356184,-0.0341909801908875,-0.034557094131121,0.3687408241755494,0.4069243886839766,0.0173554808416485,0.2388978354590709,0.1249121854026413,0.273454929590192
Ssbp1,13348.0,-0.1303337336426578,-0.4392187372248086,1.0,-0.3643256842143305,-0.0986518913956122,-0.0836623366871007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517760119303519,0.0219119121687094,0.0298640997616425,-0.0600171835065023,0.1785098523648717,0.1184926688583694,-0.0178146049051094,0.2321443705824861,0.0158538164638821,-0.8331836201991033,-0.315317377610142,-0.9826162788052388,-0.2975027727050325
Ccdc159,8401.0,-0.0892323588850507,-0.2509843384544687,1.0,-0.1616117399012422,-0.1933317257455531,-0.1413521621493898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0414986889348353,0.0173500694677005,0.0241486194671348,-0.0480912721700418,0.0435094845128665,-0.0045817876571753,-0.0550666262268063,0.3411426474925125,0.146124194609571,-0.2173294707467468,-0.031956190789851,-0.1560613654506522,0.0231104354369553
Rpl35a,3736.0,0.0,0.0693004085974324,2.0,-0.0411448967930671,-0.5151820912897929,-0.5151820912897929,2.0,0.0,0.0,0.0011945064999999,0.0011679450285714,0.029965883,0.0009811162543397,0.052809097,16.845860372961447,0.0281381655569807,-0.0240541571094787,0.0521923226664595,-0.0855866446177928,0.0926635293209577,0.0070768847031649,-0.1818235676473305,0.4837347536559435,0.417911172228675,-0.3006693259286219,0.0198919874905597,-0.1153808631156509,0.2017155551378902
Rhobtb1,140357.0,0.0,-0.3870728453445258,0.0,0.0,0.0,0.0,0.0,-0.1805722455286682,1.3719687768661988,0.00077714495,0.0010047910108064,0.0883654242032258,0.0014110221744582,0.0798807875,17.073591182355287,0.0200596684095196,0.030582330676935,-0.0105226622674154,0.1797528353733448,-0.0449130044430317,0.1348398309303131,0.0389403266569179,0.528345640262554,0.6359581231745568,-0.8844641250639012,-0.154812501826126,-0.6713628300812915,-0.193752828483044
Stard13,196326.0,0.0,-0.1088681892457703,0.0,-0.1747096424135619,-0.0487147280130262,-0.0219280574567273,0.0,0.8541491332886189,0.9999999997225588,8.700230000000019e-05,0.000234779559893,0.0177697910101604,0.0010885438639294,0.017795454,16.724447986579392,0.0176817357089661,0.0246399033701157,-0.0069581676611495,0.100622387971771,-0.0042727477036167,0.0963496402681543,-0.0035600002237289,1.1440049380579267,0.8613211697107219,-0.461252694438142,0.1465925707900968,-0.4110339258356783,0.1501525710138257
Ptchd1,50359.0,-0.0025445942616483,-0.3299031030352379,0.0,-0.2661746571589281,-0.1482080646132106,-0.016358490665812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0128056077840733,-0.0633387941697927,0.0505331863857194,-0.2178185605624714,0.041334342929944,-0.1764842176325274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R3hcc1l,73584.0,0.0,-0.3365044582937146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.416790000000021e-05,5.965470967741841e-06,0.0649352433096774,0.00141536568184,0.066514856,17.686545265405787,-0.0144192023875985,0.0004925821059986,-0.0149117844935972,-0.0290343345690393,0.0034627931780135,-0.0255715413910258,-0.0512823768565531,1.1566049749679927,1.2016292852839152,-0.2595352171640225,0.2560838031980527,-0.6012216234313841,0.3073661800546058
Tmem208,8865.0,-0.0036519433554348,0.0,2.0,0.0,-0.04582101494384,-0.04582101494384,2.0,0.0,0.0,0.00115323985,0.001277895135,0.094755050665,0.0011993487086756,0.103819938,16.929237483665965,0.0116170001258134,0.0214142299626117,-0.0097972298367983,0.0736547239719662,-0.0167670086132603,0.0568877153587059,-0.1009305029965445,0.3469250000796342,0.2701129118761329,-0.2574447085583098,-0.0569338092427219,-0.2751818161629935,0.0439966937538225
Smad7,28406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072158175,0.0005951066974358,0.0156949441794871,0.0011745019114411,0.00292553,17.610084141265336,0.0245427142613086,0.009863568999806,0.0146791452615026,-0.0199347513581426,-0.0086461861858276,-0.0285809375439702,-0.0157548248321451,0.4768153397050363,0.3387028974765778,-0.3059566466328345,0.060203409430855,-0.1397421761622843,0.0759582342630001
Rufy2,36987.0,0.0,0.0,0.0,0.0,-0.0384228179123402,-0.0258233068675957,0.0,0.0,0.0,0.0007610124999999,0.0008876041,0.0239177574117647,0.0008884791620386,0.0525750699999999,17.242837086897335,0.0307300251273529,0.0529377430897353,-0.0222077179623824,0.1050037424358755,-0.1043779055081861,0.0006258369276893,0.0389088561788908,0.1379319280474795,0.5951453752848016,-0.4473169209719017,-0.1369092243179457,-0.5133323908626135,-0.1758180804968365
Iqcb1,44336.0,-0.1212076131472927,-0.0740815104636705,1.0,0.0857004651379353,-0.1597819756016059,-0.0782716193248347,1.0,0.0,0.0,0.0012284187499999,0.0012293941333333,0.08961538,0.0007966940049141,0.143105937,15.773739021733954,-0.0186666675328983,-0.0071009413901234,-0.0115657261427749,-0.0823462890816499,0.1044739957664457,0.0221277066847958,0.2362437919501143,0.3090326119279974,0.8892332266650236,-0.0663190887656157,0.3745471450306195,-0.1108609730505807,0.1383033530805052
Usp11,16633.0,-0.0765028892805519,-0.2089498667873912,2.0,-0.2860582975470354,-0.1182338424741127,-0.0381498442268418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032153412362385,-0.0314126641392838,0.0281973229030452,-0.1136348742573049,0.1210282634988143,0.0073933892415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srr,19589.0,0.0,-0.1558559478534529,0.0,-0.2544664197730513,-0.0860848851572528,-0.0288307655069089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297345422847511,0.0371620811340997,-0.0074275388493486,0.0370447118376611,0.0577664807258982,0.0948111925635594,-0.2369224137478316,0.7356311692609471,0.809022832213504,-0.082889818090643,0.2188877105310274,0.1789837280560959,0.4558101242788591
4930447C04Rik,59665.0,0.0,0.0,0.0,-0.3899591801667679,-0.0490959691354069,-0.0490959691354069,0.0,0.0,0.0,0.0012700009999999,0.0011663599363636,-0.0227530177272727,0.0014385604431459,-0.02765286,17.31776122813092,0.005624957929316,0.0187076194905654,-0.0130826615612494,-0.0901846235088058,0.0701197928359718,-0.0200648306728339,0.1002207423010571,0.4701310263611839,0.5926423856562413,0.0012099844794757,0.1978473767531935,-0.4576814170505167,0.0976266344521364
A830019P07Rik,89361.0,0.0,0.0,0.0,-0.0768337440537001,0.0,0.0,0.0,-0.7004397180023714,-1.2674803105526071,0.0009794464,0.0008313587089655,0.056079856137931,0.00096360703636,0.0766002,18.482351703179425,-0.0057912382313936,-0.0146964203854171,0.0089051821540235,0.0697374112668214,-0.0512954299082042,0.0184419813586171,-0.4769475925909273,0.6189481890133443,0.0036899078070187,-0.7970012839181693,-0.3543670214085722,-0.6898345295769152,0.1225805711823549
Armc8,90527.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3219280942690643,-1.4288432981063073,0.00080156855,0.0014074202055555,0.0625851954166666,0.0021562057613843,0.0699613799999999,15.669892314672635,0.001379051371869,0.0059295505611064,-0.0045504991892373,0.176724799711426,-0.0491732198033582,0.1275515799080678,-0.0380297902714722,0.4492740693535604,0.2621910968803868,-0.3983550113930983,-0.0931137119178392,-0.7063069640251298,-0.055083921646367
Tmem165,25365.0,0.0,-0.3123073052131961,1.0,0.0,0.0,0.0,1.0,1.1375035229630104,1.88752526968881,0.0007104265999999,0.0009676149846153,0.0377259353076923,0.0010634441865854,0.01479824,18.91546842919859,0.0122403245035092,0.0184401168377019,-0.0061997923341927,-0.0942186399132627,0.1017443496727186,0.0075257097594558,-0.1201641998046482,0.6760992607548099,0.4041053726697089,-0.2608468003691748,0.0505539480813217,-0.2869067126702527,0.17071814788597
B130046B21Rik,9053.0,0.0,0.0630684548859092,5.0,0.0740378373158927,-0.095839571753939,-0.0369012026020258,5.0,0.0,0.0,0.00157754885,0.001728208090625,0.052789477125,0.00201760309049,0.07370556,17.027624894237785,0.1208313500844779,0.2343659232988562,-0.1135345732143782,0.0317227427133788,-0.1128333124730959,-0.081110569759717,0.0223045696523035,0.2129095365804816,0.2854608762183899,-0.1274120389409638,0.0533667941002925,-0.0696730131691678,0.031062224447989
Usp31,65232.0,-0.1928883030121708,0.1426602758215418,1.0,0.1245218762342394,-0.2766298317788811,-0.2766298317788811,1.0,0.0,0.0,0.0005970806999999,0.0006792728955223,0.0791629738208955,0.0010452837296042,0.07433245,18.448943257601417,0.0156083232843666,0.0612176216215281,-0.0456092983371615,0.0593348872580352,0.0469433431219485,0.1062782303799838,-0.0788074958617092,0.8217045829405283,0.631785625376945,-0.196438577450575,0.2274668639681486,-0.097258844835117,0.3062743598298579
Mtr,75401.0,0.0,-0.0580540808712863,0.0,-0.2880621172771733,0.0946888436414581,0.0946888436414581,0.0,0.3219280948472875,0.4447848426197353,0.0004624409999999,0.0003862117464788,-0.0067061686718309,0.0012523813269783,-0.00020019,16.592891656068577,-0.006142620273856,0.0045795408425379,-0.010722161116394,-0.0592942688073714,0.0326128519990514,-0.02668141680832,0.1443189873657714,0.3701536003833962,0.5192009752401766,-0.3320611657366354,0.0858623929971071,-0.4979885073893085,-0.0584565943686642
Hnrnpc,30651.0,-0.0044888407717737,-0.3717342804206467,1.0,-0.4348531392914179,-0.0984948548177011,0.0074290654819326,1.0,0.0,0.0,0.0007653245,0.0007653245,-0.01647783,0.0,-0.01647783,16.965152967470992,0.0372098870724801,0.0623354773079724,-0.0251255902354922,0.0642230856771659,0.0237609466614592,0.0879840323386251,-0.126931900260639,0.6877662053259851,0.4313117426046702,-0.4977519129358114,0.0394061892997212,-0.4283002703754697,0.1663380895603602
Atp1a2,26355.0,0.0276491031748321,-0.1364827877060181,0.0,-0.2822421468243023,-0.0496718078170554,0.0078119037755266,0.0,0.0,0.0,0.0010016599999999,0.0013556073523809,0.0780760572380952,0.0019711677037973,0.072206575,16.98142017941988,0.0045048246084116,0.0140297003359123,-0.0095248757275007,0.0020390430945355,0.0157945569245365,0.0178336000190721,0.0333036016932671,0.5393446393021879,0.7049997676649096,-0.2888431429959293,0.1348103924797552,-0.5325234270076309,0.101506790786488
Man2c1,12032.0,0.0001568207944064,-0.339418558522107,0.0,-0.3413841236139601,-0.0682919216681758,-0.0410448059556252,0.0,0.0,0.0,0.0003200565,0.0001780241608695,0.0664397918695652,0.0013842242029455,0.0831995499999999,17.142737928169435,-0.0007154012820992,-0.0082615144433158,0.0075461131612166,-0.0815030639886262,0.0264262056945974,-0.0550768582940288,-0.1432911087569151,0.035371229998355,-0.0697267680276318,-0.3642823058281057,-0.2170045369278688,-0.1827980863402625,-0.0737134281709537
Mbtps1,50579.0,0.096684429099473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003838613999999,0.000407089426415,0.0022815888679245,0.0016369513157058,0.0180210299999999,16.88087742305607,-0.0063791659687136,0.0114640701290709,-0.0178432360977846,-0.0004651268438065,0.0638243331067841,0.0633592062629776,-0.1021784433947223,0.5612960621304189,0.5011895672080261,-0.2779362746568645,0.0886186334130135,-0.2388521552065441,0.1907970768077359
Abhd14a,7627.0,0.001773867713568,0.004800799707346,2.0,-0.0183395992723234,-0.0950410822934131,-0.0851242072634712,2.0,0.0,0.0,0.000900578,0.001501533,0.1032948633181818,0.0015746642023036,0.1123566574999999,17.56655609930455,0.0528823494579751,0.0553623771899219,-0.0024800277319468,-0.064423393743194,0.0026609337794618,-0.0617624599637322,-0.1055319482128926,0.6163165622636266,0.2593085883523817,-0.065318910608966,0.1153464779336967,0.0045351569147884,0.2208784261465893
2700097O09Rik,34449.0,0.0,-0.2691279754496318,0.0,-0.4374737931224824,-0.1693281571801241,0.0068629285096932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023375533484947,-0.0115699293401797,-0.0118056041447673,-0.0908299751359114,0.0020072126141651,-0.0888227625217462,-0.2004918323873621,0.4834914045491206,0.1334577827516706,-0.649833434350343,-0.1846119414145533,-0.5486767798156562,0.0158798909728087
Gm16845,15120.0,-0.4027825289505311,0.1310223400529624,0.0,-0.0577349091954965,-0.0085091216871107,0.0093922770254273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343543973307316,-0.0058590315452434,0.0402134288759751,0.0166729116429946,-0.0249916069303677,-0.008318695287373,0.0395779823258735,0.1355433595581381,0.2854608761942974,-0.2323236391461356,0.0148994650995539,-0.2063347426472357,-0.0246785172263196
Armcx1,3954.0,0.2422244512099443,-0.2759148041747883,2.0,-0.5096932914101313,-0.3297093859455819,0.0766191861111239,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0255875211370775,0.002661760714808,-0.0282492818518855,-0.0292743614731118,-0.0057891896930851,-0.035063551166197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prkca,410541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5624599275514702,1.0649765511958864,0.0010106756999999,0.0010671439798098,0.0388234971673003,0.0014852512609932,0.0320977399999999,16.810855662840485,0.0961475745365296,0.1354118014931772,-0.0392642269566476,0.2453735222524816,-0.0938081688451779,0.1515653534073037,-0.037519369473729,0.8953616247106155,0.6210639079454907,-0.4184644561598637,-0.0150709243367118,-0.558399858490688,0.0224484451370171
Akt1s1,6430.0,-0.1630178150975164,0.4246472794750562,1.0,0.1978998161004385,-0.0756146845685821,-0.0350211956747669,1.0,1.8073549194813632,2.7004397150892374,-9.816610000000004e-05,0.00022926568,-0.0777004631,0.0012923947413232,-0.101523785,17.435307316389263,0.067827596030062,0.1200726957369646,-0.0522450997069026,-0.0190673670815251,-0.0148722146403434,-0.0339395817218686,-0.0490456422800239,0.4563258413609037,0.3533649407199464,0.0122599749439142,0.1762766806114852,0.0836129097169706,0.2253223228915092
Kcnk9,45251.0,0.0,-0.0968313444312864,0.0,0.0,-0.0677395908946949,-0.0677395908946949,0.0,0.0,0.0,0.00033581,0.0005043156696694,0.0475081016355371,0.0013225969490085,0.0529353499999999,18.23411390340773,0.0396665318720241,0.0390240834200622,0.0006424484519619,-0.0572649813638769,0.0143360221432184,-0.0429289592206584,-0.1696353240260506,0.5622929722542066,0.4566475262133411,-0.0172053165033352,0.2059835651449609,0.0801813614874364,0.3756188891710115
Fam163a,129060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270146056480239,0.0587937120330679,-0.0317791063850439,-0.0384625059070644,0.0228202706350305,-0.0156422352720338,-0.0831719472123042,0.8309084103101925,0.9146231807615652,-0.7008641867912887,-0.1241519837415531,-0.6522266052443768,-0.0409800365292488
Chd6,162097.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1561192018750052,0.9581798241053356,0.0008939105999999,0.0011824375488235,0.1159391445,0.0013774036937803,0.115409575,18.203240871596748,0.0159264215489666,0.0330216237231603,-0.0170952021741937,0.0850238978246198,0.0175021763294431,0.102526074154063,0.0032464478966556,0.6305956985352688,0.6340710137275999,-0.5320898129382572,0.053017711195891,-0.7470724898267572,0.0497712632992353
Parn,130210.0,0.0,-0.1084913286460369,1.0,-0.0594789458191424,-0.0490123828268944,-0.0490123828268944,1.0,0.0,0.0,0.0013812555999999,0.0014844785733333,0.0418554339725925,0.0014975118573534,0.0341207029999999,15.897588505401052,0.0254034251371878,0.0174625453480127,0.007940879789175,0.0729129874825109,-0.0040554492413739,0.068857538241137,-0.0434310208762671,0.6949955097280194,0.7792754888226139,-0.6237736597492987,0.2076302671315789,-0.0945847105304805,0.2510612880078461
Rbak,8589.0,-0.1374611232741506,0.1776997097849126,0.0,0.2346784262376927,-0.2982810089681735,-0.1019268188138085,0.0,0.0,0.0,0.0005965569999999,0.0009660810238095,0.0005002004761904,0.0020154351592448,-0.0146059699999999,16.59140008826968,0.0154451316750349,0.0237397753422455,-0.0082946436672105,-0.0042946287288623,0.0905223390040081,0.0862277102751458,-0.0984854409361394,0.1717371192225483,0.0013648548613169,-0.0530731397221413,-0.0258541424304121,-0.0264745222110938,0.0726312985057272
Ptrhd1,5923.0,-0.0791538284943164,-0.2107358763067308,2.0,-0.1064279138068641,-0.7178686303998818,-0.4215634466741369,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597261407027168,0.022990595609553,0.0367355450931637,0.0065362510377029,-0.0594358887464299,-0.0528996377087269,0.0806210386737562,-0.2427825027895536,-0.1208305805888612,-0.2297063649854434,-0.1752684727871523,-0.2689965201322635,-0.2558895114609085
Stx17,61592.0,0.0,-0.5053887743366348,0.0,-0.5402812602019913,-0.0544734619050331,0.0156496089177822,0.0,0.0,0.0,0.00093553615,0.0010591594264705,0.0576497750102941,0.0011474055239721,0.04788389,17.08744952711225,0.0189885766688396,0.0588762457505638,-0.0398876690817242,0.0695202704437252,-0.0238141297106164,0.0457061407331088,-0.0040222061980708,0.4005386152161887,-0.0589046077833419,-0.7204639577143461,-0.2964017276436302,-0.673288220728927,-0.2923795214455593
Nipal3,49618.0,0.0,0.0,0.0,0.075724248109122,0.0,0.0,0.0,0.0,0.0,0.0009684295499999,0.001149671046,0.05809508332,0.0011415390317293,0.0569730785,17.638834247501695,0.0091954205620634,-0.0020041213240717,0.0111995418861352,0.087368649790737,0.0012946864011311,0.0886633361918681,0.1219512526039641,0.840005399670436,1.157136779072877,-0.18547108059049,0.4676667456585219,-0.0630929558745947,0.3457154930545578
Usp35,22640.0,-0.1261712108293337,-0.0606065722492026,1.0,0.1372246475540093,-0.3109490390918896,-0.2543901294475508,1.0,0.0,0.0,0.0009809807,0.000735857936,-0.03426002918,0.0014755464035694,-0.06007924,17.962092136439697,-0.0063546699294736,-0.0586192720589893,0.0522646021295157,-0.2295365049080301,0.1024235375504414,-0.1271129673575886,-0.0166516197590282,0.3426445929811508,0.595005246611568,-0.1738090143665287,0.1785015305225517,-0.1449897598243259,0.1951531502815799
Tor1aip2,33458.0,-0.1341602859529352,-0.4687943205540916,1.0,-0.3232697657938548,-0.1455245547602368,-0.1455245547602368,1.0,0.0,0.0,0.0001428549999999,0.0010139587583333,0.1029993085833333,0.0018649932487831,0.08357474,17.45881740581939,-0.0141018987121729,0.0372403033260533,-0.0513422020382262,0.0062419146262114,0.0068905230075668,0.0131324376337783,-0.0824928058375441,0.5808130601611741,0.4940474979385632,-0.364352768832461,-0.1078538553994301,-0.3598403562786101,-0.0253610495618859
Fam229b,15110.0,0.0447159114614882,-0.4356383124758882,0.0,-0.4186986354212392,-0.016939677054649,-0.016939677054649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0214895494195847,-0.0160377112390396,-0.005451838180545,-0.0400881439550038,0.0314737901246652,-0.0086143538303386,-0.0421463369408328,0.2197143680933635,-0.0284744279095019,-0.3732580744370899,-0.187206081353559,-0.4230024983034139,-0.1450597444127262
D11Wsu47e,10235.0,0.138309309166136,-0.2364918269693872,2.0,-0.2104693710276734,0.0155330136096165,0.0257538112254684,2.0,0.0,0.0,0.00024324584,0.0006437720984615,0.0578519889538461,0.001691050881161,0.0539056099999999,18.771789838204672,0.008561177049322,0.0505987885603345,-0.0420376115110124,0.0356901781094972,-0.0252770353034229,0.0104131428060742,-0.0736862988650207,0.1321179908704697,0.0516636916134878,-0.2015565740831126,-0.0940141126251643,-0.1510516622003375,-0.0203278137601435
